Time (s),Signal (V),Peak Time (s) ,Sample #,Type
00.470,1.926859812,,,
00.472,2.106365836,,,
00.474,2.302190589,,,
00.476,2.236915671,,,
00.478,2.285871859,,,
00.480,2.122684565,,,
00.482,2.473537247,,,
00.484,2.881505483,,,
00.486,3.109967694,,,
00.488,3.452661012,,,
00.490,3.697441953,,,
00.492,3.893266706,,,
00.494,4.040135271,,,
00.496,3.770876235,,,
00.498,3.615848306,,,
00.500,3.093648965,,,
00.502,3.069170871,,,
00.504,2.914142941,,,
00.506,2.734636918,,,
00.508,2.644883906,,,
00.510,2.587768353,,,
00.512,2.481696612,,,
00.514,2.432740424,,,
00.516,2.179800118,,,
00.518,1.926859812,,,
00.520,1.551529036,,,
00.522,1.682078871,,,
00.524,1.682078871,,,
00.526,1.665760142,,,
00.528,1.779991248,,,
00.530,1.877903624,,,
00.532,2.065569012,,,
00.534,2.155322024,,,
00.536,1.983975365,,,
00.538,1.747353789,,,
00.540,1.469935389,,,
00.542,1.739194424,,,
00.544,1.845266165,,,
00.546,1.943178542,,,
00.548,2.000294095,,,
00.550,2.057409647,,,
00.552,2.228756306,,,
00.554,2.277712495,,,
00.556,2.1145252,,,
00.558,1.861584895,,,
00.560,1.535210306,,,
00.562,1.828947436,,,
00.564,1.845266165,,,
00.566,1.812628706,,,
00.568,2.081887742,,,
00.570,2.147162659,,,
00.572,2.171640753,,,
00.574,2.285871859,,,
00.576,2.049250283,,,
00.578,1.820788071,,,
00.580,1.535210306,,,
00.582,1.796309977,,,
00.584,1.910541083,,,
00.586,1.894222353,,,
00.588,2.008453459,,,
00.590,2.090047106,,,
00.592,2.326668683,,,
00.594,2.26955313,,,
00.596,2.090047106,,,
00.598,1.861584895,,,
00.600,1.57600713,,,
00.602,1.85342553,,,
00.604,1.910541083,,,
00.606,1.967656636,,,
00.608,2.147162659,,,
00.610,2.098206471,,,
00.612,2.26955313,,,
00.614,2.2532344,,,
00.616,2.155322024,,,
00.618,1.845266165,,,
00.620,1.673919506,,,
00.622,1.918700448,,,
00.624,1.910541083,,,
00.626,1.975816,,,
00.628,2.139003295,,,
00.630,2.212437577,,,
00.632,2.465377883,,,
00.634,2.326668683,,,
00.636,2.139003295,,,
00.638,1.886062989,,,
00.640,1.649441412,,,
00.642,1.975816,,,
00.644,1.894222353,,,
00.646,2.008453459,,,
00.648,2.163481389,,,
00.650,2.302190589,,,
00.652,2.449059153,,,
00.654,2.342987412,,,
00.656,2.220596942,,,
00.658,1.959497271,,,
00.660,1.665760142,,,
00.662,1.910541083,,,
00.664,2.008453459,,,
00.666,2.1145252,,,
00.668,2.261393765,,,
00.670,2.285871859,,,
00.672,2.498015342,,,
00.674,2.424581059,,,
00.676,2.228756306,,,
00.678,1.975816,,,
00.680,1.820788071,,,
00.682,2.041090918,,,
00.684,2.13084393,,,
00.686,2.228756306,,,
00.688,2.294031224,,,
00.690,2.351146777,,,
00.692,2.571449624,,,
00.694,2.563290259,,,
00.696,2.351146777,,,
00.698,2.000294095,,,
00.700,1.967656636,,,
00.702,2.245075036,,,
00.704,2.179800118,,,
00.706,2.277712495,,,
00.708,2.424581059,,,
00.710,2.3919436,,,
00.712,2.759115012,,,
00.714,2.587768353,,,
00.716,2.465377883,,,
00.718,2.090047106,,,
00.720,2.057409647,,,
00.722,2.236915671,,,
00.724,2.351146777,,,
00.726,2.383784236,,,
00.728,2.449059153,,,
00.730,2.555130894,,,
00.732,2.840708659,,,
00.734,2.636724542,,,
00.736,2.465377883,,,
00.738,2.187959483,,,
00.740,2.236915671,,,
00.742,2.375624871,,,
00.744,2.383784236,,,
00.746,2.440899789,,,
00.748,2.54697153,,,
00.750,2.579608989,,,
00.752,2.775433741,,,
00.754,2.604087083,,,
00.756,2.465377883,,,
00.758,2.057409647,,,
00.760,2.13084393,,,
00.762,2.302190589,,,
00.764,2.245075036,,,
00.766,2.228756306,,,
00.768,2.375624871,,,
00.770,2.498015342,,,
00.772,2.620405812,,,
00.774,2.400102965,,,
00.776,2.310349953,,,
00.778,1.959497271,,,
00.780,1.967656636,,,
00.782,2.016612824,,,
00.784,2.000294095,,,
00.786,2.204278212,,,
00.788,2.26955313,,,
00.790,2.383784236,,,
00.792,2.514334071,,,
00.794,2.318509318,,,
00.796,2.196118847,,,
00.798,1.788150612,,,
00.800,1.902381718,,,
00.802,1.951337906,,,
00.804,2.000294095,,,
00.806,2.163481389,,,
00.808,2.220596942,,,
00.810,2.261393765,,,
00.812,2.383784236,,,
00.814,2.26955313,,,
00.816,2.098206471,,,
00.818,1.657600777,,,
00.820,1.877903624,,,
00.822,1.983975365,,,
00.824,1.935019177,,,
00.826,2.057409647,,,
00.828,2.13084393,,,
00.830,2.261393765,,,
00.832,2.375624871,,,
00.834,2.090047106,,,
00.836,2.155322024,,,
00.838,1.788150612,,,
00.840,1.894222353,,,
00.842,1.926859812,,,
00.844,2.008453459,,,
00.846,2.098206471,,,
00.848,2.139003295,,,
00.850,2.40826233,,,
00.852,2.375624871,,,
00.854,2.179800118,,,
00.856,1.926859812,,,
00.858,1.624963318,,,
00.860,1.796309977,,,
00.862,1.918700448,,,
00.864,1.910541083,,,
00.866,2.106365836,,,
00.868,2.147162659,,,
00.870,2.383784236,,,
00.872,2.424581059,,,
00.874,2.204278212,,,
00.876,1.935019177,,,
00.878,1.624963318,,,
00.880,1.926859812,,,
00.882,1.983975365,,,
00.884,2.024772189,,,
00.886,2.179800118,,,
00.888,2.212437577,,,
00.890,2.424581059,,,
00.892,2.367465506,,,
00.894,2.179800118,,,
00.896,1.886062989,,,
00.898,1.6983976,,,
00.900,1.902381718,,,
00.902,2.032931553,,,
00.904,2.065569012,,,
00.906,2.179800118,,,
00.908,2.245075036,,,
00.910,2.400102965,,,
00.912,2.40826233,,,
00.914,2.171640753,,,
00.916,1.812628706,,,
00.918,1.788150612,,,
00.920,2.065569012,,,
00.922,1.983975365,,,
00.924,2.081887742,,,
00.926,2.187959483,,,
00.928,2.2532344,,,
00.930,2.383784236,,,
00.932,2.318509318,,,
00.934,2.073728377,,,
00.936,1.951337906,,,
00.938,1.779991248,,,
00.940,1.967656636,,,
00.942,1.959497271,,,
00.944,2.147162659,,,
00.946,2.212437577,,,
00.948,2.13084393,,,
00.950,2.3919436,,,
00.952,2.294031224,,,
00.954,2.155322024,,,
00.956,1.861584895,,,
00.958,1.649441412,,,
00.960,1.918700448,,,
00.962,1.99213473,,,
00.964,2.098206471,,,
00.966,2.163481389,,,
00.968,2.163481389,,,
00.970,2.465377883,,,
00.972,2.334828047,,,
00.974,2.1145252,,,
00.976,1.902381718,,,
00.978,1.71471633,,,
00.980,1.983975365,,,
00.982,2.000294095,,,
00.984,2.1145252,,,
00.986,2.147162659,,,
00.988,2.155322024,,,
00.990,2.3919436,,,
00.992,2.285871859,,,
00.994,2.090047106,,,
00.996,1.804469342,,,
00.998,1.739194424,,,
01.000,1.85342553,,,
01.002,1.894222353,,,
01.004,2.000294095,,,
01.006,2.098206471,,,
01.008,2.098206471,,,
01.010,2.318509318,,,
01.012,2.245075036,,,
01.014,2.098206471,,,
01.016,1.779991248,,,
01.018,1.755513153,,,
01.020,1.967656636,,,
01.022,1.861584895,,,
01.024,1.967656636,,,
01.026,2.106365836,,,
01.028,2.090047106,,,
01.030,2.342987412,,,
01.032,2.196118847,,,
01.034,1.99213473,,,
01.036,1.722875695,,,
01.038,1.763672518,,,
01.040,1.869744259,,,
01.042,1.877903624,,,
01.044,1.967656636,,,
01.046,2.041090918,,,
01.048,2.122684565,,,
01.050,2.563290259,,,
01.052,2.277712495,,,
01.054,2.073728377,,,
01.056,1.755513153,,,
01.058,1.869744259,,,
01.060,1.861584895,,,
01.062,1.820788071,,,
