Time (s),Signal (V),Peak Time (s),Sample #,Type
01.810,1.913567244,,,
01.812,1.905817427,,,
01.814,1.681072755,,,
01.816,1.603574593,,,
01.818,1.665573123,,,
01.820,1.743071286,,,
01.822,1.750821102,,,
01.824,1.874818162,,,
01.826,1.967815958,,,
01.828,2.022064672,,,
01.830,1.905817427,,,
01.832,1.805069816,,,
01.834,1.719821837,,,
01.836,1.727571653,,,
01.838,1.603574593,,,
01.840,1.65007349,,,
01.842,1.758570918,,,
01.844,1.967815958,,,
01.846,2.037564304,,,
01.848,2.006565039,,,
01.850,1.913567244,,,
01.852,1.79732,,,
01.854,1.657823307,,,
01.856,1.603574593,,,
01.858,1.58807496,,,
01.860,1.735321469,,,
01.862,1.805069816,,,
01.864,1.975565774,,,
01.866,2.037564304,,,
01.868,1.944566509,,,
01.870,1.913567244,,,
01.872,1.812819632,,,
01.874,1.665573123,,,
01.876,1.564825511,,,
01.878,1.626824042,,,
01.880,1.743071286,,,
01.882,1.805069816,,,
01.884,1.913567244,,,
01.886,2.029814488,,,
01.888,1.998815223,,,
01.890,1.929066876,,,
01.892,1.828319265,,,
01.894,1.665573123,,,
01.896,1.564825511,,,
01.898,1.611324409,,,
01.900,1.727571653,,,
01.902,1.79732,,,
01.904,1.952316325,,,
01.906,1.998815223,,,
01.908,1.98331559,,,
01.910,1.905817427,,,
01.912,1.712072021,,,
01.914,1.65007349,,,
01.916,1.595824776,,,
01.918,1.688822572,,,
01.920,1.688822572,,,
01.922,1.79732,,,
01.924,1.952316325,,,
01.926,2.029814488,,,
01.928,1.967815958,,,
01.930,1.913567244,,,
01.932,1.79732,,,
01.934,1.603574593,,,
01.936,1.58807496,,,
01.938,1.642323674,,,
01.940,1.681072755,,,
01.942,1.781820367,,,
01.944,1.905817427,,,
01.946,1.998815223,,,
01.948,1.967815958,,,
01.950,1.867068346,,,
01.952,1.642323674,,,
01.954,1.603574593,,,
01.956,1.549325879,,,
01.958,1.611324409,,,
01.960,1.743071286,,,
01.962,1.805069816,,,
01.964,1.843818897,,,
01.966,1.936816693,,,
01.968,1.991065406,,,
01.970,1.882567979,,,
01.972,1.704322204,,,
01.974,1.549325879,,,
01.976,1.52607643,,,
01.978,1.65007349,,,
01.980,1.657823307,,,
01.982,1.805069816,,,
01.984,1.929066876,,,
01.986,1.975565774,,,
01.988,1.890317795,,,
01.990,1.812819632,,,
01.992,1.665573123,,,
01.994,1.557075695,,,
01.996,1.510576797,,,
01.998,1.642323674,,,
02.000,1.665573123,,,
02.002,1.820569448,,,
02.004,1.898067611,,,
02.006,1.936816693,,,
02.008,1.898067611,,,
02.010,1.851568714,,,
02.012,1.681072755,,,
02.014,1.572575328,,,
02.016,1.58807496,,,
02.018,1.533826246,,,
02.020,1.65007349,,,
02.022,1.851568714,,,
02.024,1.944566509,,,
02.026,1.960066141,,,
02.028,1.882567979,,,
02.030,1.781820367,,,
02.032,1.65007349,,,
02.034,1.533826246,,,
02.036,1.495077165,,,
02.038,1.533826246,,,
02.040,1.65007349,,,
02.042,1.843818897,,,
02.044,1.936816693,,,
02.046,1.913567244,,,
02.048,1.851568714,,,
02.050,1.85931853,,,
02.052,1.673322939,,,
02.054,1.479577532,,,
02.056,1.456328084,,,
02.058,1.564825511,,,
02.060,1.681072755,,,
02.062,1.836069081,,,
02.064,1.913567244,,,
02.066,1.905817427,,,
02.068,1.851568714,,,
02.070,1.781820367,,,
02.072,1.611324409,,,
02.074,1.52607643,,,
02.076,1.557075695,,,
02.078,1.549325879,,,
02.080,1.657823307,,,
02.082,1.774070551,,,
02.084,2.014314855,,,
02.086,1.913567244,,,
02.088,1.836069081,,,
02.090,1.812819632,,,
02.092,1.626824042,,,
02.094,1.502826981,,,
02.096,1.518326614,,,
02.098,1.595824776,,,
02.100,1.696572388,,,
02.102,1.851568714,,,
02.104,1.936816693,,,
02.106,1.929066876,,,
02.108,1.820569448,,,
02.110,1.781820367,,,
02.112,1.657823307,,,
02.114,1.4640779,,,
