Time (s),Signal (V),Peak Time (s) ,Sample #,Type
00.256,2.444388765,,,
00.258,2.652413839,,,
00.260,2.72175553,,,
00.262,2.669749261,,,
00.264,2.47905961,,,
00.266,2.236363691,,,
00.268,2.011003194,,,
00.270,1.906990657,,,
00.272,1.976332349,,,
00.274,2.184357422,,,
00.276,2.461724188,,,
00.278,2.652413839,,,
00.280,2.687084684,,,
00.282,2.669749261,,,
00.284,2.461724188,,,
00.286,2.201692845,,,
00.288,1.993667771,,,
00.290,1.906990657,,,
00.292,2.011003194,,,
00.294,2.184357422,,,
00.296,2.461724188,,,
00.298,2.652413839,,,
00.300,2.704420107,,,
00.302,2.635078416,,,
00.304,2.409717919,,,
00.306,2.149686577,,,
00.308,1.976332349,,,
00.310,1.889655234,,,
00.312,2.011003194,,,
00.314,2.219028268,,,
00.316,2.496395033,,,
00.318,2.652413839,,,
00.320,2.72175553,,,
00.322,2.635078416,,,
00.324,2.444388765,,,
00.326,2.149686577,,,
00.328,1.958996926,,,
00.330,1.941661503,,,
00.332,2.028338617,,,
00.334,2.236363691,,,
00.336,2.531065879,,,
00.338,2.669749261,,,
00.340,2.72175553,,,
00.342,2.635078416,,,
00.344,2.427053342,,,
00.346,2.149686577,,,
00.348,1.958996926,,,
00.350,1.92432608,,,
00.352,2.04567404,,,
00.354,2.219028268,,,
00.356,2.531065879,,,
00.358,2.652413839,,,
00.360,2.704420107,,,
00.362,2.635078416,,,
00.364,2.375047073,,,
00.366,2.097680308,,,
00.368,1.941661503,,,
00.370,1.906990657,,,
00.372,2.063009463,,,
00.374,2.219028268,,,
00.376,2.565736724,,,
00.378,2.704420107,,,
00.380,2.739090953,,,
00.382,2.60040757,,,
00.384,2.427053342,,,
00.386,2.132351154,,,
00.388,1.976332349,,,
00.390,1.976332349,,,
00.392,2.097680308,,,
00.394,2.253699114,,,
00.396,2.60040757,,,
00.398,2.739090953,,,
00.400,2.791097221,,,
00.402,2.635078416,,,
00.404,2.444388765,,,
00.406,2.097680308,,,
00.408,1.976332349,,,
00.410,1.993667771,,,
00.412,2.132351154,,,
00.414,2.323040805,,,
00.416,2.652413839,,,
00.418,2.791097221,,,
00.420,2.791097221,,,
00.422,2.687084684,,,
00.424,2.531065879,,,
00.426,2.201692845,,,
00.428,2.080344885,,,
00.430,2.063009463,,,
00.432,2.271034536,,,
00.434,2.427053342,,,
00.436,2.739090953,,,
00.438,2.860438912,,,
00.440,2.877774335,,,
00.442,2.72175553,,,
00.444,2.531065879,,,
00.446,2.201692845,,,
00.448,2.097680308,,,
00.450,2.080344885,,,
00.452,2.288369959,,,
00.454,2.461724188,,,
00.456,2.739090953,,,
00.458,2.808432644,,,
00.460,2.84310349,,,
00.462,2.635078416,,,
00.464,2.427053342,,,
00.466,2.115015731,,,
00.468,1.993667771,,,
00.470,1.993667771,,,
00.472,2.149686577,,,
00.474,2.357711651,,,
00.476,2.617742993,,,
00.478,2.704420107,,,
00.480,2.72175553,,,
00.482,2.496395033,,,
00.484,2.305705382,,,
00.486,2.04567404,,,
00.488,1.976332349,,,
00.490,1.976332349,,,
00.492,2.149686577,,,
00.494,2.340376228,,,
00.496,2.617742993,,,
00.498,2.72175553,,,
00.500,2.687084684,,,
00.502,2.444388765,,,
00.504,2.236363691,,,
00.506,1.976332349,,,
00.508,1.889655234,,,
00.510,1.906990657,,,
00.512,2.132351154,,,
00.514,2.375047073,,,
00.516,2.617742993,,,
00.518,2.704420107,,,
00.520,2.687084684,,,
00.522,2.47905961,,,
00.524,2.236363691,,,
00.526,1.958996926,,,
00.528,1.820313543,,,
00.530,1.854984389,,,
00.532,2.028338617,,,
00.534,2.271034536,,,
00.536,2.496395033,,,
00.538,2.531065879,,,
00.540,2.565736724,,,
00.542,2.548401302,,,
00.544,2.461724188,,,
00.546,2.444388765,,,
00.548,2.687084684,,,
00.550,3.033793141,,,
00.552,3.553855825,,,
00.554,4.07391851,,,
00.556,4.50730408,,,
00.558,4.697993732,,,
00.560,4.593981195,,,
00.562,4.160595624,,,
00.564,3.501849557,,,
00.566,3.033793141,,,
00.568,2.895109758,,,
00.570,2.704420107,,,
00.572,2.548401302,,,
00.574,2.531065879,,,
00.576,2.236363691,,,
00.578,2.132351154,,,
00.580,2.063009463,,,
00.582,1.906990657,,,
00.584,1.698965583,,,
00.586,1.525611355,,,
00.588,1.490940509,,,
00.590,1.629623892,,,
00.592,1.906990657,,,
00.594,2.201692845,,,
00.596,2.461724188,,,
00.598,2.583072147,,,
00.600,2.548401302,,,
00.602,2.427053342,,,
00.604,2.149686577,,,
00.606,1.976332349,,,
00.608,1.958996926,,,
00.610,2.080344885,,,
00.612,2.253699114,,,
00.614,2.60040757,,,
00.616,2.791097221,,,
00.618,2.825768067,,,
00.620,2.72175553,,,
00.622,2.565736724,,,
00.624,2.236363691,,,
00.626,2.063009463,,,
00.628,2.028338617,,,
00.630,2.115015731,,,
00.632,2.340376228,,,
00.634,2.635078416,,,
00.636,2.773761798,,,
00.638,2.825768067,,,
00.640,2.704420107,,,
00.642,2.531065879,,,
00.644,2.253699114,,,
00.646,2.097680308,,,
00.648,2.04567404,,,
00.650,2.167022,,,
00.652,2.375047073,,,
00.654,2.704420107,,,
00.656,2.860438912,,,
00.658,2.877774335,,,
00.660,2.773761798,,,
00.662,2.583072147,,,
00.664,2.288369959,,,
00.666,2.149686577,,,
00.668,2.115015731,,,
00.670,2.236363691,,,
00.672,2.444388765,,,
00.674,2.756426375,,,
00.676,2.895109758,,,
00.678,2.929780604,,,
00.680,2.84310349,,,
00.682,2.617742993,,,
00.684,2.288369959,,,
00.686,2.184357422,,,
00.688,2.184357422,,,
00.690,2.305705382,,,
00.692,2.496395033,,,
00.694,2.84310349,,,
00.696,2.947116027,,,
00.698,2.947116027,,,
00.700,2.825768067,,,
00.702,2.669749261,,,
00.704,2.357711651,,,
00.706,2.201692845,,,
00.708,2.236363691,,,
00.710,2.409717919,,,
00.712,2.583072147,,,
00.714,2.947116027,,,
00.716,3.051128563,,,
00.718,3.103134832,,,
00.720,2.947116027,,,
00.722,2.739090953,,,
00.724,2.427053342,,,
00.726,2.340376228,,,
00.728,2.340376228,,,
00.730,2.47905961,,,
00.732,2.669749261,,,
00.734,3.016457718,,,
00.736,3.137805678,,,
00.738,3.137805678,,,
00.740,2.999122295,,,
00.742,2.84310349,,,
00.744,2.531065879,,,
00.746,2.427053342,,,
00.748,2.47905961,,,
00.750,2.635078416,,,
00.752,2.877774335,,,
00.754,3.172476523,,,
00.756,3.293824483,,,
00.758,3.293824483,,,
00.760,3.1551411,,,
00.762,2.964451449,,,
00.764,2.687084684,,,
00.766,2.617742993,,,
00.768,2.652413839,,,
00.770,2.84310349,,,
00.772,3.103134832,,,
00.774,3.39783702,,,
00.776,3.501849557,,,
00.778,3.501849557,,,
00.780,3.345830751,,,
00.782,3.172476523,,,
00.784,2.912445181,,,
00.786,2.808432644,,,
00.788,2.825768067,,,
00.790,3.051128563,,,
00.792,3.293824483,,,
00.794,3.51918498,,,
00.796,3.640532939,,,
00.798,3.605862094,,,
00.800,3.415172443,,,
00.802,3.224482792,,,
00.804,2.964451449,,,
00.806,2.877774335,,,
00.808,2.912445181,,,
00.810,3.085799409,,,
00.812,3.328495329,,,
00.814,3.571191248,,,
00.816,3.605862094,,,
00.818,3.571191248,,,
00.820,3.345830751,,,
00.822,3.085799409,,,
00.824,2.825768067,,,
00.826,2.704420107,,,
00.828,2.72175553,,,
00.830,2.860438912,,,
00.832,3.068463986,,,
00.834,3.27648906,,,
00.836,3.293824483,,,
00.838,3.207147369,,,
00.840,2.964451449,,,
00.842,2.652413839,,,
00.844,2.392382496,,,
00.846,2.305705382,,,
00.848,2.323040805,,,
00.850,2.47905961,,,
00.852,2.687084684,,,
00.854,2.929780604,,,
00.856,2.964451449,,,
00.858,2.912445181,,,
00.860,2.669749261,,,
00.862,2.409717919,,,
00.864,2.184357422,,,
00.866,2.115015731,,,
00.868,2.149686577,,,
00.870,2.323040805,,,
00.872,2.583072147,,,
00.874,2.756426375,,,
00.876,2.84310349,,,
00.878,2.739090953,,,
00.880,2.565736724,,,
00.882,2.253699114,,,
00.884,2.04567404,,,
00.886,1.976332349,,,
00.888,2.04567404,,,
00.890,2.253699114,,,
00.892,2.548401302,,,
00.894,2.704420107,,,
00.896,2.756426375,,,
00.898,2.669749261,,,
00.900,2.461724188,,,
00.902,2.149686577,,,
00.904,1.976332349,,,
00.906,1.92432608,,,
00.908,1.976332349,,,
00.910,2.201692845,,,
00.912,2.531065879,,,
00.914,2.635078416,,,
00.916,2.669749261,,,
00.918,2.583072147,,,
00.920,2.392382496,,,
00.922,2.097680308,,,
00.924,1.92432608,,,
00.926,1.872319812,,,
00.928,1.993667771,,,
00.930,2.184357422,,,
00.932,2.47905961,,,
00.934,2.635078416,,,
00.936,2.687084684,,,
00.938,2.565736724,,,
00.940,2.392382496,,,
00.942,2.149686577,,,
00.944,1.976332349,,,
00.946,1.92432608,,,
00.948,2.028338617,,,
00.950,2.236363691,,,
00.952,2.565736724,,,
00.954,2.704420107,,,
00.956,2.739090953,,,
00.958,2.617742993,,,
00.960,2.427053342,,,
00.962,2.132351154,,,
00.964,2.028338617,,,
00.966,1.958996926,,,
00.968,2.097680308,,,
00.970,2.288369959,,,
00.972,2.635078416,,,
00.974,2.773761798,,,
00.976,2.791097221,,,
00.978,2.687084684,,,
00.980,2.513730456,,,
00.982,2.184357422,,,
00.984,2.063009463,,,
00.986,2.063009463,,,
00.988,2.201692845,,,
00.990,2.357711651,,,
00.992,2.669749261,,,
00.994,2.791097221,,,
00.996,2.860438912,,,
00.998,2.687084684,,,
01.000,2.513730456,,,
01.002,2.184357422,,,
01.004,2.04567404,,,
01.006,2.080344885,,,
01.008,2.184357422,,,
01.010,2.375047073,,,
01.012,2.687084684,,,
01.014,2.808432644,,,
01.016,2.791097221,,,
01.018,2.652413839,,,
01.020,2.47905961,,,
01.022,2.167022,,,
01.024,2.028338617,,,
01.026,2.011003194,,,
01.028,2.167022,,,
01.030,2.375047073,,,
01.032,2.652413839,,,
01.034,2.791097221,,,
01.036,2.791097221,,,
01.038,2.635078416,,,
01.040,2.409717919,,,
01.042,2.132351154,,,
01.044,2.011003194,,,
01.046,2.04567404,,,
01.048,2.184357422,,,
01.050,2.357711651,,,
01.052,2.687084684,,,
01.054,2.808432644,,,
01.056,2.739090953,,,
01.058,2.617742993,,,
01.060,2.392382496,,,
01.062,2.080344885,,,
01.064,1.958996926,,,
01.066,2.028338617,,,
01.068,2.219028268,,,
01.070,2.409717919,,,
01.072,2.687084684,,,
01.074,2.773761798,,,
01.076,2.756426375,,,
01.078,2.565736724,,,
01.080,2.357711651,,,
01.082,2.097680308,,,
01.084,2.011003194,,,
01.086,2.028338617,,,
01.088,2.236363691,,,
01.090,2.427053342,,,
01.092,2.687084684,,,
01.094,2.825768067,,,
01.096,2.756426375,,,
01.098,2.531065879,,,
01.100,2.357711651,,,
01.102,2.04567404,,,
01.104,1.993667771,,,
01.106,2.028338617,,,
01.108,2.201692845,,,
01.110,2.427053342,,,
01.112,2.669749261,,,
01.114,2.756426375,,,
01.116,2.704420107,,,
01.118,2.531065879,,,
01.120,2.271034536,,,
01.122,2.04567404,,,
01.124,1.993667771,,,
01.126,2.04567404,,,
01.128,2.219028268,,,
01.130,2.461724188,,,
01.132,2.669749261,,,
01.134,2.773761798,,,
01.136,2.72175553,,,
01.138,2.496395033,,,
01.140,2.236363691,,,
01.142,2.04567404,,,
01.144,1.958996926,,,
01.146,2.011003194,,,
01.148,2.184357422,,,
01.150,2.496395033,,,
01.152,2.669749261,,,
01.154,2.756426375,,,
01.156,2.687084684,,,
01.158,2.496395033,,,
01.160,2.201692845,,,
01.162,2.04567404,,,
01.164,1.976332349,,,
01.166,2.04567404,,,
01.168,2.253699114,,,
01.170,2.513730456,,,
01.172,2.704420107,,,
01.174,2.773761798,,,
01.176,2.687084684,,,
01.178,2.47905961,,,
01.180,2.184357422,,,
01.182,1.993667771,,,
01.184,1.941661503,,,
01.186,2.04567404,,,
01.188,2.236363691,,,
01.190,2.496395033,,,
01.192,2.704420107,,,
01.194,2.791097221,,,
01.196,2.635078416,,,
01.198,2.496395033,,,
01.200,2.184357422,,,
01.202,2.028338617,,,
01.204,1.976332349,,,
01.206,2.063009463,,,
01.208,2.253699114,,,
01.210,2.583072147,,,
01.212,2.72175553,,,
01.214,2.756426375,,,
01.216,2.669749261,,,
01.218,2.496395033,,,
01.220,2.201692845,,,
01.222,2.04567404,,,
01.224,1.993667771,,,
01.226,2.080344885,,,
01.228,2.271034536,,,
01.230,2.583072147,,,
01.232,2.72175553,,,
01.234,2.773761798,,,
01.236,2.652413839,,,
01.238,2.461724188,,,
01.240,2.184357422,,,
01.242,2.04567404,,,
01.244,1.993667771,,,
01.246,2.097680308,,,
01.248,2.288369959,,,
01.250,2.565736724,,,
01.252,2.72175553,,,
01.254,2.756426375,,,
01.256,2.652413839,,,
01.258,2.461724188,,,
01.260,2.184357422,,,
01.262,2.028338617,,,
01.264,1.958996926,,,
01.266,2.132351154,,,
01.268,2.288369959,,,
01.270,2.583072147,,,
01.272,2.72175553,,,
01.274,2.773761798,,,
01.276,2.617742993,,,
01.278,2.427053342,,,
01.280,2.167022,,,
01.282,2.011003194,,,
01.284,1.993667771,,,
01.286,2.132351154,,,
01.288,2.323040805,,,
01.290,2.635078416,,,
01.292,2.773761798,,,
01.294,2.739090953,,,
01.296,2.635078416,,,
01.298,2.444388765,,,
01.300,2.115015731,,,
01.302,1.993667771,,,
01.304,1.976332349,,,
01.306,2.097680308,,,
01.308,2.323040805,,,
01.310,2.652413839,,,
01.312,2.773761798,,,
01.314,2.791097221,,,
01.316,2.60040757,,,
01.318,2.392382496,,,
01.320,2.115015731,,,
01.322,1.993667771,,,
01.324,1.993667771,,,
01.326,2.184357422,,,
01.328,2.375047073,,,
01.330,2.652413839,,,
01.332,2.773761798,,,
01.334,2.773761798,,,
01.336,2.617742993,,,
01.338,2.409717919,,,
01.340,2.149686577,,,
01.342,2.028338617,,,
01.344,2.028338617,,,
01.346,2.184357422,,,
01.348,2.427053342,,,
01.350,2.739090953,,,
01.352,2.808432644,,,
01.354,2.808432644,,,
01.356,2.635078416,,,
01.358,2.427053342,,,
01.360,2.184357422,,,
01.362,2.115015731,,,
01.364,2.097680308,,,
01.366,2.305705382,,,
01.368,2.496395033,,,
01.370,2.791097221,,,
01.372,2.860438912,,,
01.374,2.877774335,,,
01.376,2.669749261,,,
01.378,2.461724188,,,
01.380,2.201692845,,,
01.382,2.115015731,,,
01.384,2.149686577,,,
01.386,2.357711651,,,
01.388,2.531065879,,,
01.390,2.808432644,,,
01.392,2.877774335,,,
01.394,2.895109758,,,
01.396,2.652413839,,,
01.398,2.444388765,,,
01.400,2.201692845,,,
01.402,2.063009463,,,
01.404,2.080344885,,,
01.406,2.271034536,,,
01.408,2.47905961,,,
01.410,2.72175553,,,
01.412,2.791097221,,,
01.414,2.739090953,,,
01.416,2.548401302,,,
01.418,2.288369959,,,
01.420,2.04567404,,,
01.422,1.941661503,,,
01.424,1.993667771,,,
01.426,2.167022,,,
01.428,2.47905961,,,
01.430,2.687084684,,,
01.432,2.704420107,,,
01.434,2.687084684,,,
01.436,2.496395033,,,
01.438,2.219028268,,,
01.440,1.976332349,,,
01.442,1.92432608,,,
01.444,1.993667771,,,
01.446,2.219028268,,,
01.448,2.513730456,,,
01.450,2.669749261,,,
01.452,2.72175553,,,
01.454,2.669749261,,,
01.456,2.496395033,,,
01.458,2.184357422,,,
01.460,2.011003194,,,
01.462,1.958996926,,,
01.464,1.993667771,,,
01.466,2.184357422,,,
01.468,2.47905961,,,
01.470,2.669749261,,,
01.472,2.739090953,,,
01.474,2.669749261,,,
01.476,2.409717919,,,
01.478,2.080344885,,,
01.480,1.889655234,,,
01.482,1.750971852,,,
01.484,1.854984389,,,
01.486,2.080344885,,,
01.488,2.340376228,,,
01.490,2.513730456,,,
01.492,2.565736724,,,
01.494,2.687084684,,,
01.496,2.669749261,,,
01.498,2.635078416,,,
01.500,2.72175553,,,
01.502,3.033793141,,,
01.504,3.415172443,,,
01.506,3.969905973,,,
01.508,4.541974926,,,
01.510,4.75,,,
01.512,4.732664577,,,
01.514,4.403291544,,,
01.516,3.779216322,,,
01.518,3.293824483,,,
01.520,3.085799409,,,
01.522,2.756426375,,,
01.524,2.496395033,,,
01.526,2.288369959,,,
01.528,2.115015731,,,
01.530,2.097680308,,,
01.532,2.132351154,,,
01.534,2.04567404,,,
01.536,1.854984389,,,
01.538,1.542946778,,,
01.540,1.421598818,,,
01.542,1.473605087,,,
01.544,1.664294738,,,
01.546,1.92432608,,,
01.548,2.323040805,,,
01.550,2.513730456,,,
01.552,2.583072147,,,
01.554,2.513730456,,,
01.556,2.392382496,,,
01.558,2.097680308,,,
01.560,1.92432608,,,
01.562,1.941661503,,,
01.564,2.080344885,,,
01.566,2.236363691,,,
01.568,2.565736724,,,
01.570,2.687084684,,,
01.572,2.739090953,,,
01.574,2.565736724,,,
01.576,2.444388765,,,
01.578,2.132351154,,,
01.580,2.04567404,,,
01.582,1.976332349,,,
01.584,2.253699114,,,
01.586,2.427053342,,,
01.588,2.756426375,,,
01.590,2.84310349,,,
01.592,2.84310349,,,
01.594,2.687084684,,,
01.596,2.496395033,,,
01.598,2.184357422,,,
01.600,2.04567404,,,
01.602,2.028338617,,,
01.604,2.201692845,,,
01.606,2.409717919,,,
01.608,2.704420107,,,
01.610,2.808432644,,,
01.612,2.895109758,,,
01.614,2.704420107,,,
01.616,2.531065879,,,
01.618,2.236363691,,,
01.620,2.167022,,,
01.622,2.167022,,,
01.624,2.323040805,,,
01.626,2.531065879,,,
01.628,2.860438912,,,
01.630,2.947116027,,,
01.632,2.947116027,,,
01.634,2.739090953,,,
01.636,2.565736724,,,
01.638,2.323040805,,,
01.640,2.184357422,,,
01.642,2.219028268,,,
01.644,2.392382496,,,
01.646,2.583072147,,,
01.648,2.860438912,,,
01.650,2.981786872,,,
01.652,2.999122295,,,
01.654,2.791097221,,,
01.656,2.565736724,,,
01.658,2.271034536,,,
01.660,2.288369959,,,
01.662,2.288369959,,,
01.664,2.461724188,,,
01.666,2.652413839,,,
01.668,2.929780604,,,
01.670,3.016457718,,,
01.672,2.981786872,,,
01.674,2.808432644,,,
01.676,2.617742993,,,
01.678,2.392382496,,,
01.680,2.288369959,,,
01.682,2.357711651,,,
01.684,2.565736724,,,
01.686,2.84310349,,,
01.688,3.068463986,,,
01.690,3.1551411,,,
01.692,3.137805678,,,
01.694,2.964451449,,,
01.696,2.739090953,,,
01.698,2.47905961,,,
01.700,2.409717919,,,
01.702,2.496395033,,,
01.704,2.704420107,,,
01.706,2.964451449,,,
01.708,3.172476523,,,
01.710,3.259153637,,,
01.712,3.241818214,,,
01.714,3.068463986,,,
01.716,2.860438912,,,
01.718,2.652413839,,,
01.720,2.635078416,,,
01.722,2.808432644,,,
01.724,3.016457718,,,
01.726,3.328495329,,,
01.728,3.588526671,,,
01.730,3.675203785,,,
01.732,3.623197517,,,
01.734,3.415172443,,,
01.736,3.189811946,,,
01.738,2.964451449,,,
01.740,2.895109758,,,
01.742,2.947116027,,,
01.744,3.1551411,,,
01.746,3.432507866,,,
01.748,3.605862094,,,
01.750,3.709874631,,,
01.752,3.640532939,,,
01.754,3.449843288,,,
01.756,3.224482792,,,
01.758,3.051128563,,,
01.760,2.947116027,,,
01.762,3.016457718,,,
01.764,3.224482792,,,
01.766,3.467178711,,,
01.768,3.623197517,,,
01.770,3.657868362,,,
01.772,3.588526671,,,
01.774,3.293824483,,,
01.776,2.981786872,,,
01.778,2.773761798,,,
01.780,2.669749261,,,
01.782,2.72175553,,,
01.784,2.895109758,,,
01.786,3.1551411,,,
01.788,3.27648906,,,
01.790,3.345830751,,,
01.792,3.189811946,,,
01.794,2.964451449,,,
01.796,2.635078416,,,
01.798,2.409717919,,,
01.800,2.271034536,,,
01.802,2.340376228,,,
01.804,2.548401302,,,
01.806,2.860438912,,,
01.808,2.912445181,,,
01.810,2.964451449,,,
01.812,2.825768067,,,
01.814,2.635078416,,,
01.816,2.323040805,,,
01.818,2.149686577,,,
01.820,2.04567404,,,
01.822,2.149686577,,,
01.824,2.340376228,,,
01.826,2.60040757,,,
01.828,2.72175553,,,
01.830,2.756426375,,,
01.832,2.704420107,,,
01.834,2.461724188,,,
01.836,2.149686577,,,
01.838,1.976332349,,,
01.840,1.941661503,,,
01.842,2.028338617,,,
01.844,2.184357422,,,
01.846,2.548401302,,,
01.848,2.687084684,,,
01.850,2.687084684,,,
01.852,2.548401302,,,
01.854,2.444388765,,,
01.856,2.115015731,,,
01.858,1.958996926,,,
01.860,1.92432608,,,
01.862,2.04567404,,,
01.864,2.236363691,,,
01.866,2.617742993,,,
01.868,2.704420107,,,
01.870,2.72175553,,,
01.872,2.60040757,,,
01.874,2.409717919,,,
01.876,2.115015731,,,
01.878,1.976332349,,,
01.880,1.958996926,,,
01.882,2.097680308,,,
01.884,2.271034536,,,
01.886,2.60040757,,,
01.888,2.72175553,,,
01.890,2.704420107,,,
01.892,2.583072147,,,
01.894,2.357711651,,,
01.896,2.063009463,,,
01.898,1.906990657,,,
01.900,1.889655234,,,
01.902,2.063009463,,,
01.904,2.271034536,,,
01.906,2.635078416,,,
01.908,2.773761798,,,
01.910,2.791097221,,,
01.912,2.652413839,,,
01.914,2.375047073,,,
01.916,2.097680308,,,
01.918,1.941661503,,,
01.920,1.92432608,,,
01.922,2.132351154,,,
01.924,2.340376228,,,
01.926,2.669749261,,,
01.928,2.739090953,,,
01.930,2.739090953,,,
01.932,2.617742993,,,
01.934,2.392382496,,,
01.936,2.097680308,,,
01.938,1.958996926,,,
01.940,1.993667771,,,
01.942,2.219028268,,,
01.944,2.444388765,,,
01.946,2.704420107,,,
01.948,2.84310349,,,
01.950,2.791097221,,,
01.952,2.617742993,,,
01.954,2.375047073,,,
01.956,2.097680308,,,
01.958,2.011003194,,,
01.960,2.028338617,,,
01.962,2.253699114,,,
01.964,2.444388765,,,
01.966,2.773761798,,,
01.968,2.825768067,,,
01.970,2.739090953,,,
01.972,2.565736724,,,
01.974,2.305705382,,,
01.976,2.011003194,,,
01.978,1.92432608,,,
01.980,1.993667771,,,
01.982,2.219028268,,,
01.984,2.47905961,,,
01.986,2.704420107,,,
01.988,2.791097221,,,
01.990,2.72175553,,,
01.992,2.531065879,,,
01.994,2.340376228,,,
01.996,2.132351154,,,
01.998,1.993667771,,,
02.000,2.04567404,,,
02.002,2.236363691,,,
02.004,2.496395033,,,
02.006,2.704420107,,,
02.008,2.791097221,,,
02.010,2.704420107,,,
02.012,2.513730456,,,
02.014,2.219028268,,,
02.016,2.011003194,,,
02.018,1.958996926,,,
02.020,2.028338617,,,
02.022,2.236363691,,,
02.024,2.513730456,,,
02.026,2.739090953,,,
02.028,2.808432644,,,
02.030,2.773761798,,,
02.032,2.513730456,,,
02.034,2.253699114,,,
02.036,2.080344885,,,
02.038,1.976332349,,,
02.040,2.028338617,,,
02.042,2.219028268,,,
02.044,2.531065879,,,
02.046,2.72175553,,,
02.048,2.773761798,,,
02.050,2.704420107,,,
02.052,2.548401302,,,
02.054,2.288369959,,,
02.056,2.080344885,,,
02.058,1.976332349,,,
02.060,2.063009463,,,
02.062,2.236363691,,,
02.064,2.531065879,,,
02.066,2.704420107,,,
02.068,2.791097221,,,
02.070,2.72175553,,,
02.072,2.496395033,,,
02.074,2.236363691,,,
02.076,1.993667771,,,
02.078,1.92432608,,,
02.080,2.115015731,,,
02.082,2.305705382,,,
02.084,2.531065879,,,
02.086,2.756426375,,,
02.088,2.773761798,,,
02.090,2.635078416,,,
02.092,2.461724188,,,
02.094,2.219028268,,,
02.096,2.028338617,,,
02.098,1.976332349,,,
02.100,2.115015731,,,
02.102,2.305705382,,,
02.104,2.565736724,,,
02.106,2.704420107,,,
02.108,2.739090953,,,
02.110,2.652413839,,,
02.112,2.461724188,,,
02.114,2.149686577,,,
02.116,1.993667771,,,
02.118,1.958996926,,,
02.120,2.080344885,,,
02.122,2.271034536,,,
02.124,2.565736724,,,
02.126,2.72175553,,,
