Time (s),Signal (V),Peak Time (s) ,Sample #,Type
00.334,2.712295399,,,
00.336,2.789676587,,,
00.338,2.815470316,,,
00.340,2.802573451,,,
00.342,2.841264045,,,
00.344,2.82836718,,,
00.346,2.789676587,,,
00.348,2.776779722,,,
00.350,2.776779722,,,
00.352,2.750985993,,,
00.354,2.763882858,,,
00.356,2.776779722,,,
00.358,2.815470316,,,
00.360,2.815470316,,,
00.362,2.841264045,,,
00.364,2.82836718,,,
00.366,2.815470316,,,
00.368,2.802573451,,,
00.370,2.815470316,,,
00.372,2.776779722,,,
00.374,2.776779722,,,
00.376,2.802573451,,,
00.378,2.82836718,,,
00.380,2.82836718,,,
00.382,2.815470316,,,
00.384,2.802573451,,,
00.386,2.763882858,,,
00.388,2.763882858,,,
00.390,2.738089128,,,
00.392,2.750985993,,,
00.394,2.763882858,,,
00.396,2.802573451,,,
00.398,2.802573451,,,
00.400,2.789676587,,,
00.402,2.802573451,,,
00.404,2.789676587,,,
00.406,2.738089128,,,
00.408,2.738089128,,,
00.410,2.738089128,,,
00.412,2.725192264,,,
00.414,2.750985993,,,
00.416,2.776779722,,,
00.418,2.789676587,,,
00.420,2.750985993,,,
00.422,2.763882858,,,
00.424,2.750985993,,,
00.426,2.725192264,,,
00.428,2.712295399,,,
00.430,2.725192264,,,
00.432,2.68650167,,,
00.434,2.712295399,,,
00.436,2.725192264,,,
00.438,2.738089128,,,
00.440,2.763882858,,,
00.442,2.802573451,,,
00.444,2.763882858,,,
00.446,2.738089128,,,
00.448,2.699398535,,,
00.450,2.712295399,,,
00.452,2.699398535,,,
00.454,2.712295399,,,
00.456,2.738089128,,,
00.458,2.738089128,,,
00.460,2.750985993,,,
00.462,2.750985993,,,
00.464,2.699398535,,,
00.466,2.660707941,,,
00.468,2.647811076,,,
00.470,2.634914212,,,
00.472,2.634914212,,,
00.474,2.647811076,,,
00.476,2.68650167,,,
00.478,2.673604806,,,
00.480,2.712295399,,,
00.482,2.776779722,,,
00.484,2.738089128,,,
00.486,2.725192264,,,
00.488,2.647811076,,,
00.490,2.660707941,,,
00.492,2.622017347,,,
00.494,2.647811076,,,
00.496,2.660707941,,,
00.498,2.68650167,,,
00.500,2.712295399,,,
00.502,2.750985993,,,
00.504,2.725192264,,,
00.506,2.68650167,,,
00.508,2.673604806,,,
00.510,2.68650167,,,
00.512,2.673604806,,,
00.514,2.699398535,,,
00.516,2.738089128,,,
00.518,2.802573451,,,
00.520,2.789676587,,,
00.522,2.802573451,,,
00.524,2.776779722,,,
00.526,2.763882858,,,
00.528,2.738089128,,,
00.530,2.725192264,,,
00.532,2.699398535,,,
00.534,2.738089128,,,
00.536,2.815470316,,,
00.538,2.802573451,,,
00.540,2.815470316,,,
00.542,2.815470316,,,
00.544,2.789676587,,,
00.546,2.776779722,,,
00.548,2.763882858,,,
00.550,2.725192264,,,
00.552,2.712295399,,,
00.554,2.763882858,,,
00.556,2.841264045,,,
00.558,2.867057774,,,
00.560,2.867057774,,,
00.562,2.892851503,,,
00.564,2.867057774,,,
00.566,2.763882858,,,
00.568,2.750985993,,,
00.570,2.750985993,,,
00.572,2.699398535,,,
00.574,2.699398535,,,
00.576,2.712295399,,,
00.578,2.699398535,,,
00.580,2.68650167,,,
00.582,2.68650167,,,
00.584,2.673604806,,,
00.586,2.596223618,,,
00.588,2.622017347,,,
00.590,2.609120483,,,
00.592,2.622017347,,,
00.594,2.647811076,,,
00.596,2.660707941,,,
00.598,2.660707941,,,
00.600,2.699398535,,,
00.602,2.647811076,,,
00.604,2.596223618,,,
00.606,2.583326754,,,
00.608,2.570429889,,,
00.610,2.54463616,,,
00.612,2.570429889,,,
00.614,2.570429889,,,
00.616,2.596223618,,,
00.618,2.609120483,,,
00.620,2.609120483,,,
00.622,2.609120483,,,
00.624,2.609120483,,,
00.626,2.583326754,,,
00.628,2.54463616,,,
00.630,2.505945566,,,
00.632,2.518842431,,,
00.634,2.54463616,,,
00.636,2.570429889,,,
00.638,2.596223618,,,
00.640,2.609120483,,,
00.642,2.596223618,,,
00.644,2.54463616,,,
00.646,2.518842431,,,
00.648,2.531739295,,,
00.650,2.505945566,,,
00.652,2.531739295,,,
00.654,2.583326754,,,
00.656,2.531739295,,,
00.658,2.557533025,,,
00.660,2.583326754,,,
00.662,2.557533025,,,
00.664,2.518842431,,,
00.666,2.454358108,,,
00.668,2.428564379,,,
00.670,2.389873785,,,
00.672,2.376976921,,,
00.674,2.389873785,,,
00.676,2.415667514,,,
00.678,2.441461244,,,
00.680,2.531739295,,,
00.682,2.622017347,,,
00.684,2.738089128,,,
00.686,2.867057774,,,
00.688,2.970232691,,,
00.690,3.112098201,,,
00.692,3.318448034,,,
00.694,3.550591596,,,
00.696,3.821425752,,,
00.698,4.118053636,,,
00.700,4.311506605,,,
00.702,4.350197199,,,
00.704,4.221228553,,,
00.706,4.079363043,,,
00.708,3.924600668,,,
00.710,3.705353971,,,
00.712,3.511901002,,,
00.714,3.318448034,,,
00.716,3.047613878,,,
00.718,2.712295399,,,
00.720,2.480151837,,,
00.722,2.299595733,,,
00.724,2.196420817,,,
00.726,2.196420817,,,
00.728,2.222214546,,,
00.730,2.235111411,,,
00.732,2.299595733,,,
00.734,2.40277065,,,
00.736,2.480151837,,,
00.738,2.54463616,,,
00.740,2.557533025,,,
00.742,2.54463616,,,
00.744,2.493048702,,,
00.746,2.441461244,,,
00.748,2.40277065,,,
00.750,2.389873785,,,
00.752,2.428564379,,,
00.754,2.454358108,,,
00.756,2.467254973,,,
00.758,2.518842431,,,
00.760,2.518842431,,,
00.762,2.505945566,,,
00.764,2.454358108,,,
00.766,2.467254973,,,
00.768,2.415667514,,,
00.770,2.40277065,,,
00.772,2.428564379,,,
00.774,2.428564379,,,
00.776,2.454358108,,,
00.778,2.480151837,,,
00.780,2.454358108,,,
00.782,2.467254973,,,
00.784,2.467254973,,,
00.786,2.441461244,,,
00.788,2.454358108,,,
00.790,2.428564379,,,
00.792,2.454358108,,,
00.794,2.493048702,,,
00.796,2.505945566,,,
00.798,2.518842431,,,
00.800,2.557533025,,,
00.802,2.518842431,,,
00.804,2.480151837,,,
00.806,2.454358108,,,
00.808,2.441461244,,,
00.810,2.441461244,,,
00.812,2.467254973,,,
00.814,2.518842431,,,
00.816,2.518842431,,,
00.818,2.531739295,,,
00.820,2.518842431,,,
00.822,2.480151837,,,
00.824,2.505945566,,,
00.826,2.467254973,,,
00.828,2.480151837,,,
00.830,2.467254973,,,
00.832,2.493048702,,,
00.834,2.505945566,,,
00.836,2.54463616,,,
00.838,2.557533025,,,
00.840,2.583326754,,,
00.842,2.583326754,,,
00.844,2.570429889,,,
00.846,2.557533025,,,
00.848,2.518842431,,,
00.850,2.531739295,,,
00.852,2.531739295,,,
00.854,2.557533025,,,
00.856,2.570429889,,,
00.858,2.596223618,,,
00.860,2.609120483,,,
00.862,2.622017347,,,
00.864,2.622017347,,,
00.866,2.634914212,,,
00.868,2.634914212,,,
00.870,2.622017347,,,
00.872,2.660707941,,,
00.874,2.699398535,,,
00.876,2.725192264,,,
00.878,2.725192264,,,
00.880,2.763882858,,,
00.882,2.750985993,,,
00.884,2.750985993,,,
00.886,2.738089128,,,
00.888,2.712295399,,,
00.890,2.712295399,,,
00.892,2.750985993,,,
00.894,2.789676587,,,
00.896,2.841264045,,,
00.898,2.854160909,,,
00.900,2.867057774,,,
00.902,2.841264045,,,
00.904,2.867057774,,,
00.906,2.879954639,,,
00.908,2.854160909,,,
00.910,2.867057774,,,
00.912,2.905748368,,,
00.914,2.970232691,,,
00.916,2.983129555,,,
00.918,2.99602642,,,
00.920,2.983129555,,,
00.922,2.957335826,,,
00.924,2.931542097,,,
00.926,2.918645232,,,
00.928,2.918645232,,,
00.930,2.918645232,,,
00.932,2.918645232,,,
00.934,2.970232691,,,
00.936,2.983129555,,,
00.938,2.983129555,,,
00.940,2.957335826,,,
00.942,2.892851503,,,
00.944,2.841264045,,,
00.946,2.802573451,,,
00.948,2.789676587,,,
00.950,2.776779722,,,
00.952,2.789676587,,,
00.954,2.750985993,,,
00.956,2.789676587,,,
00.958,2.789676587,,,
00.960,2.750985993,,,
00.962,2.699398535,,,
00.964,2.660707941,,,
00.966,2.634914212,,,
00.968,2.596223618,,,
00.970,2.531739295,,,
00.972,2.493048702,,,
00.974,2.518842431,,,
00.976,2.518842431,,,
00.978,2.505945566,,,
00.980,2.480151837,,,
00.982,2.441461244,,,
00.984,2.40277065,,,
00.986,2.389873785,,,
00.988,2.364080056,,,
00.990,2.376976921,,,
00.992,2.428564379,,,
00.994,2.454358108,,,
00.996,2.428564379,,,
00.998,2.441461244,,,
01.000,2.428564379,,,
01.002,2.376976921,,,
01.004,2.351183192,,,
01.006,2.312492598,,,
01.008,2.286698869,,,
01.010,2.312492598,,,
01.012,2.351183192,,,
01.014,2.338286327,,,
01.016,2.389873785,,,
01.018,2.364080056,,,
01.020,2.376976921,,,
01.022,2.325389462,,,
01.024,2.312492598,,,
01.026,2.299595733,,,
01.028,2.299595733,,,
01.030,2.338286327,,,
01.032,2.338286327,,,
01.034,2.364080056,,,
01.036,2.40277065,,,
01.038,2.376976921,,,
01.040,2.376976921,,,
01.042,2.325389462,,,
01.044,2.312492598,,,
01.046,2.312492598,,,
01.048,2.299595733,,,
01.050,2.312492598,,,
01.052,2.325389462,,,
01.054,2.351183192,,,
01.056,2.312492598,,,
01.058,2.376976921,,,
01.060,2.312492598,,,
01.062,2.325389462,,,
01.064,2.325389462,,,
01.066,2.299595733,,,
01.068,2.299595733,,,
01.070,2.338286327,,,
01.072,2.351183192,,,
01.074,2.351183192,,,
01.076,2.351183192,,,
01.078,2.351183192,,,
01.080,2.325389462,,,
01.082,2.312492598,,,
01.084,2.312492598,,,
01.086,2.299595733,,,
01.088,2.312492598,,,
01.090,2.376976921,,,
01.092,2.376976921,,,
01.094,2.389873785,,,
01.096,2.40277065,,,
01.098,2.415667514,,,
01.100,2.389873785,,,
01.102,2.364080056,,,
01.104,2.338286327,,,
01.106,2.325389462,,,
01.108,2.312492598,,,
01.110,2.338286327,,,
01.112,2.351183192,,,
01.114,2.40277065,,,
01.116,2.415667514,,,
01.118,2.428564379,,,
01.120,2.415667514,,,
01.122,2.40277065,,,
01.124,2.376976921,,,
01.126,2.364080056,,,
01.128,2.351183192,,,
01.130,2.376976921,,,
01.132,2.376976921,,,
01.134,2.389873785,,,
01.136,2.415667514,,,
01.138,2.415667514,,,
01.140,2.389873785,,,
01.142,2.40277065,,,
01.144,2.364080056,,,
01.146,2.351183192,,,
01.148,2.338286327,,,
01.150,2.338286327,,,
01.152,2.376976921,,,
01.154,2.389873785,,,
01.156,2.441461244,,,
01.158,2.428564379,,,
01.160,2.376976921,,,
01.162,2.376976921,,,
01.164,2.364080056,,,
01.166,2.325389462,,,
01.168,2.299595733,,,
01.170,2.351183192,,,
01.172,2.351183192,,,
01.174,2.376976921,,,
01.176,2.40277065,,,
01.178,2.389873785,,,
01.180,2.351183192,,,
01.182,2.338286327,,,
01.184,2.40277065,,,
01.186,2.325389462,,,
01.188,2.312492598,,,
01.190,2.351183192,,,
01.192,2.376976921,,,
01.194,2.364080056,,,
01.196,2.415667514,,,
01.198,2.40277065,,,
01.200,2.351183192,,,
01.202,2.325389462,,,
01.204,2.312492598,,,
01.206,2.299595733,,,
01.208,2.299595733,,,
01.210,2.312492598,,,
01.212,2.351183192,,,
01.214,2.351183192,,,
01.216,2.364080056,,,
01.218,2.40277065,,,
01.220,2.364080056,,,
01.222,2.338286327,,,
01.224,2.325389462,,,
01.226,2.273802004,,,
01.228,2.273802004,,,
01.230,2.325389462,,,
01.232,2.338286327,,,
01.234,2.364080056,,,
01.236,2.364080056,,,
01.238,2.364080056,,,
01.240,2.338286327,,,
01.242,2.312492598,,,
01.244,2.325389462,,,
01.246,2.325389462,,,
01.248,2.351183192,,,
01.250,2.364080056,,,
01.252,2.389873785,,,
01.254,2.441461244,,,
01.256,2.428564379,,,
01.258,2.389873785,,,
01.260,2.351183192,,,
01.262,2.376976921,,,
01.264,2.364080056,,,
01.266,2.351183192,,,
01.268,2.351183192,,,
01.270,2.389873785,,,
01.272,2.415667514,,,
01.274,2.428564379,,,
01.276,2.493048702,,,
01.278,2.441461244,,,
01.280,2.441461244,,,
01.282,2.415667514,,,
01.284,2.40277065,,,
01.286,2.389873785,,,
01.288,2.389873785,,,
01.290,2.428564379,,,
01.292,2.467254973,,,
01.294,2.493048702,,,
01.296,2.505945566,,,
01.298,2.493048702,,,
01.300,2.467254973,,,
01.302,2.467254973,,,
01.304,2.454358108,,,
01.306,2.454358108,,,
01.308,2.454358108,,,
01.310,2.454358108,,,
01.312,2.467254973,,,
01.314,2.505945566,,,
01.316,2.531739295,,,
01.318,2.505945566,,,
01.320,2.428564379,,,
01.322,2.389873785,,,
01.324,2.364080056,,,
01.326,2.312492598,,,
01.328,2.325389462,,,
01.330,2.338286327,,,
01.332,2.351183192,,,
01.334,2.338286327,,,
01.336,2.389873785,,,
01.338,2.364080056,,,
01.340,2.299595733,,,
01.342,2.299595733,,,
01.344,2.273802004,,,
01.346,2.248008275,,,
01.348,2.286698869,,,
01.350,2.312492598,,,
01.352,2.325389462,,,
01.354,2.325389462,,,
01.356,2.364080056,,,
01.358,2.312492598,,,
01.360,2.312492598,,,
01.362,2.299595733,,,
01.364,2.286698869,,,
01.366,2.286698869,,,
01.368,2.299595733,,,
01.370,2.286698869,,,
01.372,2.286698869,,,
01.374,2.286698869,,,
01.376,2.286698869,,,
01.378,2.286698869,,,
01.380,2.248008275,,,
01.382,2.235111411,,,
01.384,2.248008275,,,
01.386,2.196420817,,,
01.388,2.222214546,,,
01.390,2.248008275,,,
01.392,2.299595733,,,
01.394,2.338286327,,,
01.396,2.338286327,,,
01.398,2.312492598,,,
01.400,2.299595733,,,
01.402,2.235111411,,,
01.404,2.235111411,,,
01.406,2.196420817,,,
01.408,2.196420817,,,
01.410,2.248008275,,,
01.412,2.26090514,,,
01.414,2.273802004,,,
01.416,2.26090514,,,
01.418,2.209317681,,,
01.420,2.183523952,,,
01.422,2.157730223,,,
01.424,2.0932459,,,
01.426,2.054555307,,,
01.428,2.106142765,,,
01.430,2.183523952,,,
01.432,2.338286327,,,
01.434,2.505945566,,,
01.436,2.647811076,,,
01.438,2.776779722,,,
01.440,2.892851503,,,
01.442,3.034717013,,,
01.444,3.163685659,,,
01.446,3.460313544,,,
01.448,3.782735158,,,
01.450,4.105156772,,,
01.452,4.234125418,,,
01.454,4.15674423,,,
01.456,4.040672449,,,
01.458,3.885910074,,,
01.460,3.705353971,,,
01.462,3.460313544,,,
01.464,3.241066846,,,
01.466,2.957335826,,,
01.468,2.673604806,,,
01.470,2.376976921,,,
01.472,2.157730223,,,
01.474,2.054555307,,,
01.476,2.080349036,,,
01.478,2.131936494,,,
01.480,2.157730223,,,
01.482,2.170627088,,,
01.484,2.235111411,,,
01.486,2.325389462,,,
01.488,2.312492598,,,
01.490,2.376976921,,,
01.492,2.364080056,,,
01.494,2.338286327,,,
01.496,2.351183192,,,
01.498,2.351183192,,,
01.500,2.286698869,,,
01.502,2.273802004,,,
01.504,2.248008275,,,
01.506,2.26090514,,,
01.508,2.273802004,,,
01.510,2.299595733,,,
01.512,2.325389462,,,
01.514,2.376976921,,,
01.516,2.338286327,,,
01.518,2.338286327,,,
01.520,2.312492598,,,
01.522,2.299595733,,,
01.524,2.312492598,,,
01.526,2.299595733,,,
01.528,2.351183192,,,
01.530,2.364080056,,,
01.532,2.389873785,,,
01.534,2.428564379,,,
01.536,2.389873785,,,
01.538,2.338286327,,,
01.540,2.325389462,,,
01.542,2.312492598,,,
01.544,2.325389462,,,
01.546,2.312492598,,,
01.548,2.376976921,,,
01.550,2.389873785,,,
01.552,2.40277065,,,
01.554,2.428564379,,,
01.556,2.428564379,,,
01.558,2.40277065,,,
01.560,2.376976921,,,
01.562,2.389873785,,,
01.564,2.40277065,,,
01.566,2.415667514,,,
01.568,2.467254973,,,
01.570,2.505945566,,,
01.572,2.518842431,,,
01.574,2.518842431,,,
01.576,2.493048702,,,
01.578,2.467254973,,,
01.580,2.428564379,,,
01.582,2.428564379,,,
01.584,2.428564379,,,
01.586,2.480151837,,,
01.588,2.493048702,,,
01.590,2.518842431,,,
01.592,2.570429889,,,
01.594,2.609120483,,,
01.596,2.622017347,,,
01.598,2.583326754,,,
01.600,2.557533025,,,
01.602,2.570429889,,,
01.604,2.557533025,,,
01.606,2.570429889,,,
01.608,2.570429889,,,
01.610,2.609120483,,,
01.612,2.622017347,,,
01.614,2.634914212,,,
01.616,2.622017347,,,
01.618,2.622017347,,,
01.620,2.622017347,,,
01.622,2.622017347,,,
01.624,2.647811076,,,
01.626,2.660707941,,,
01.628,2.712295399,,,
01.630,2.750985993,,,
01.632,2.776779722,,,
01.634,2.789676587,,,
01.636,2.815470316,,,
01.638,2.815470316,,,
01.640,2.841264045,,,
01.642,2.802573451,,,
01.644,2.789676587,,,
01.646,2.815470316,,,
01.648,2.892851503,,,
01.650,2.905748368,,,
01.652,2.944438961,,,
01.654,2.970232691,,,
01.656,2.983129555,,,
01.658,2.944438961,,,
01.660,2.970232691,,,
01.662,2.970232691,,,
01.664,2.957335826,,,
01.666,2.99602642,,,
01.668,3.034717013,,,
01.670,3.060510742,,,
01.672,3.047613878,,,
01.674,3.073407607,,,
01.676,3.034717013,,,
01.678,3.034717013,,,
01.680,2.983129555,,,
01.682,2.970232691,,,
01.684,2.944438961,,,
01.686,2.944438961,,,
01.688,2.983129555,,,
01.690,2.983129555,,,
01.692,3.021820149,,,
01.694,3.047613878,,,
01.696,2.983129555,,,
01.698,2.957335826,,,
01.700,2.905748368,,,
01.702,2.879954639,,,
01.704,2.854160909,,,
01.706,2.841264045,,,
01.708,2.815470316,,,
01.710,2.802573451,,,
01.712,2.789676587,,,
01.714,2.738089128,,,
01.716,2.725192264,,,
01.718,2.673604806,,,
01.720,2.647811076,,,
01.722,2.622017347,,,
01.724,2.609120483,,,
01.726,2.622017347,,,
01.728,2.609120483,,,
01.730,2.609120483,,,
01.732,2.583326754,,,
01.734,2.570429889,,,
01.736,2.557533025,,,
01.738,2.505945566,,,
01.740,2.480151837,,,
01.742,2.454358108,,,
01.744,2.454358108,,,
01.746,2.480151837,,,
01.748,2.493048702,,,
01.750,2.480151837,,,
01.752,2.505945566,,,
01.754,2.480151837,,,
01.756,2.454358108,,,
01.758,2.40277065,,,
01.760,2.40277065,,,
01.762,2.351183192,,,
01.764,2.364080056,,,
01.766,2.389873785,,,
01.768,2.415667514,,,
01.770,2.441461244,,,
01.772,2.467254973,,,
01.774,2.441461244,,,
01.776,2.40277065,,,
01.778,2.389873785,,,
01.780,2.389873785,,,
01.782,2.389873785,,,
01.784,2.389873785,,,
01.786,2.389873785,,,
01.788,2.428564379,,,
01.790,2.467254973,,,
01.792,2.493048702,,,
01.794,2.480151837,,,
01.796,2.467254973,,,
01.798,2.40277065,,,
01.800,2.415667514,,,
01.802,2.415667514,,,
01.804,2.40277065,,,
01.806,2.389873785,,,
01.808,2.40277065,,,
01.810,2.40277065,,,
01.812,2.454358108,,,
01.814,2.493048702,,,
01.816,2.441461244,,,
01.818,2.428564379,,,
01.820,2.40277065,,,
01.822,2.376976921,,,
01.824,2.376976921,,,
01.826,2.415667514,,,
01.828,2.454358108,,,
01.830,2.480151837,,,
01.832,2.493048702,,,
01.834,2.493048702,,,
01.836,2.441461244,,,
01.838,2.428564379,,,
01.840,2.364080056,,,
01.842,2.389873785,,,
01.844,2.389873785,,,
01.846,2.40277065,,,
01.848,2.467254973,,,
01.850,2.493048702,,,
01.852,2.505945566,,,
01.854,2.518842431,,,
01.856,2.454358108,,,
01.858,2.428564379,,,
01.860,2.389873785,,,
01.862,2.364080056,,,
01.864,2.40277065,,,
01.866,2.428564379,,,
01.868,2.467254973,,,
01.870,2.467254973,,,
01.872,2.480151837,,,
01.874,2.493048702,,,
01.876,2.454358108,,,
01.878,2.441461244,,,
01.880,2.40277065,,,
01.882,2.389873785,,,
01.884,2.389873785,,,
01.886,2.415667514,,,
01.888,2.454358108,,,
01.890,2.467254973,,,
01.892,2.493048702,,,
01.894,2.505945566,,,
01.896,2.454358108,,,
01.898,2.415667514,,,
01.900,2.40277065,,,
01.902,2.376976921,,,
01.904,2.389873785,,,
01.906,2.441461244,,,
01.908,2.441461244,,,
01.910,2.454358108,,,
01.912,2.480151837,,,
01.914,2.493048702,,,
01.916,2.467254973,,,
01.918,2.428564379,,,
01.920,2.415667514,,,
01.922,2.40277065,,,
01.924,2.415667514,,,
01.926,2.441461244,,,
01.928,2.441461244,,,
01.930,2.441461244,,,
01.932,2.428564379,,,
01.934,2.428564379,,,
01.936,2.428564379,,,
01.938,2.415667514,,,
01.940,2.389873785,,,
01.942,2.389873785,,,
01.944,2.40277065,,,
01.946,2.428564379,,,
01.948,2.428564379,,,
01.950,2.441461244,,,
01.952,2.441461244,,,
01.954,2.428564379,,,
01.956,2.389873785,,,
01.958,2.389873785,,,
01.960,2.389873785,,,
01.962,2.364080056,,,
01.964,2.376976921,,,
01.966,2.40277065,,,
01.968,2.428564379,,,
01.970,2.441461244,,,
01.972,2.428564379,,,
01.974,2.415667514,,,
01.976,2.389873785,,,
01.978,2.376976921,,,
01.980,2.364080056,,,
01.982,2.351183192,,,
01.984,2.389873785,,,
01.986,2.40277065,,,
01.988,2.415667514,,,
01.990,2.441461244,,,
01.992,2.454358108,,,
01.994,2.428564379,,,
01.996,2.389873785,,,
01.998,2.376976921,,,
02.000,2.338286327,,,
02.002,2.338286327,,,
02.004,2.338286327,,,
02.006,2.364080056,,,
02.008,2.351183192,,,
02.010,2.389873785,,,
02.012,2.428564379,,,
02.014,2.389873785,,,
02.016,2.351183192,,,
02.018,2.351183192,,,
02.020,2.376976921,,,
02.022,2.364080056,,,
02.024,2.351183192,,,
02.026,2.389873785,,,
02.028,2.40277065,,,
02.030,2.415667514,,,
02.032,2.441461244,,,
02.034,2.428564379,,,
02.036,2.389873785,,,
02.038,2.351183192,,,
02.040,2.338286327,,,
02.042,2.351183192,,,
02.044,2.40277065,,,
02.046,2.415667514,,,
02.048,2.428564379,,,
02.050,2.454358108,,,
02.052,2.441461244,,,
02.054,2.428564379,,,
02.056,2.428564379,,,
02.058,2.415667514,,,
02.060,2.454358108,,,
02.062,2.480151837,,,
02.064,2.518842431,,,
02.066,2.622017347,,,
02.068,2.634914212,,,
02.070,2.673604806,,,
02.072,2.712295399,,,
02.074,2.712295399,,,
02.076,2.68650167,,,
02.078,2.68650167,,,
02.080,2.699398535,,,
02.082,2.673604806,,,
02.084,2.712295399,,,
02.086,2.725192264,,,
02.088,2.738089128,,,
02.090,2.763882858,,,
02.092,2.776779722,,,
02.094,2.789676587,,,
02.096,2.82836718,,,
02.098,2.854160909,,,
02.100,2.82836718,,,
02.102,2.802573451,,,
02.104,2.841264045,,,
02.106,2.879954639,,,
02.108,2.918645232,,,
02.110,2.931542097,,,
02.112,2.905748368,,,
02.114,2.892851503,,,
02.116,2.879954639,,,
02.118,2.905748368,,,
02.120,2.892851503,,,
02.122,2.867057774,,,
02.124,2.892851503,,,
