Time (s),Signal (V),Peak Time (s),Sample #,Type
00.624,2.608691736,,,
00.626,2.558009883,,,
00.628,2.710055441,,,
00.630,2.519998494,,,
00.632,2.405964326,,,
00.634,2.431305252,,,
00.636,2.469316642,,,
00.638,2.355282474,,,
00.640,2.443975715,,,
00.642,2.532668957,,,
00.644,2.507328031,,,
00.646,2.672044051,,,
00.648,2.3806234,,,
00.650,1.975168581,,,
00.652,1.81045256,,,
00.654,2.089202749,,,
00.656,2.634032662,,,
00.658,2.722725904,,,
00.660,2.558009883,,,
00.662,2.507328031,,,
00.664,2.431305252,,,
00.666,2.418634789,,,
00.668,2.456646178,,,
00.670,2.443975715,,,
00.672,2.405964326,,,
00.674,2.152555064,,,
00.676,2.203236916,,,
00.678,2.355282474,,,
00.680,2.355282474,,,
00.682,2.469316642,,,
00.684,2.342612011,,,
00.686,2.190566453,,,
00.688,2.3806234,,,
00.690,2.203236916,,,
00.692,1.975168581,,,
00.694,1.975168581,,,
00.696,2.21590738,,,
00.698,2.165225527,,,
00.700,2.431305252,,,
00.702,2.481987105,,,
00.704,2.507328031,,,
00.706,2.418634789,,,
00.708,2.253918769,,,
00.710,2.228577843,,,
00.712,2.266589232,,,
00.714,2.507328031,,,
00.716,2.355282474,,,
00.718,2.051191359,,,
00.720,1.937157191,,,
00.722,2.405964326,,,
00.724,2.58335081,,,
00.726,2.456646178,,,
00.728,2.241248306,,,
00.730,2.127214138,,,
00.732,2.038520896,,,
00.734,2.291930158,,,
00.736,2.279259695,,,
00.738,1.84846395,,,
00.740,2.089202749,,,
00.742,2.558009883,,,
00.744,2.54533942,,,
00.746,2.58335081,,,
00.748,2.773407756,,,
00.750,2.786078219,,,
00.752,2.950794239,,,
00.754,3.216873965,,,
00.756,3.520965079,,,
00.758,3.64766971,,,
00.760,3.989772214,,,
00.762,4.319204255,,,
00.764,4.661306758,,,
00.766,4.661306758,,,
00.768,4.572613517,,,
00.770,4.205170087,,,
00.772,3.951760825,,,
00.774,3.571646931,,,
00.776,3.28022628,,,
00.778,3.014146555,,,
00.780,2.570680346,,,
00.782,2.291930158,,,
00.784,2.165225527,,,
00.786,2.203236916,,,
00.788,2.431305252,,,
00.790,2.063861822,,,
00.792,2.01317997,,,
00.794,2.127214138,,,
00.796,2.127214138,,,
00.798,2.228577843,,,
00.800,2.3806234,,,
00.802,2.532668957,,,
00.804,2.532668957,,,
00.806,2.190566453,,,
00.808,2.101873212,,,
00.810,2.127214138,,,
00.812,1.899145802,,,
00.814,2.304600621,,,
00.816,2.507328031,,,
00.818,2.469316642,,,
00.820,2.418634789,,,
00.822,2.494657568,,,
00.824,2.519998494,,,
00.826,2.393293863,,,
00.828,2.329941547,,,
00.830,2.190566453,,,
00.832,2.114543675,,,
00.834,1.911816265,,,
00.836,2.152555064,,,
00.838,2.621362199,,,
00.840,2.659373588,,,
00.842,2.634032662,,,
00.844,2.672044051,,,
00.846,2.570680346,,,
00.848,2.3806234,,,
00.850,2.329941547,,,
00.852,2.355282474,,,
00.854,2.431305252,,,
00.856,2.304600621,,,
00.858,2.405964326,,,
00.860,2.558009883,,,
00.862,2.469316642,,,
00.864,2.127214138,,,
00.866,2.127214138,,,
00.868,2.697384977,,,
00.870,2.469316642,,,
00.872,2.418634789,,,
00.874,2.393293863,,,
00.876,2.443975715,,,
00.878,2.317271084,,,
00.880,2.203236916,,,
00.882,2.418634789,,,
00.884,2.646703125,,,
00.886,2.621362199,,,
00.888,2.494657568,,,
00.890,2.3806234,,,
00.892,2.418634789,,,
00.894,2.342612011,,,
00.896,2.481987105,,,
00.898,2.519998494,,,
00.900,2.596021273,,,
00.902,2.659373588,,,
00.904,2.672044051,,,
00.906,2.634032662,,,
00.908,2.431305252,,,
00.910,2.431305252,,,
00.912,2.367952937,,,
00.914,2.21590738,,,
00.916,2.621362199,,,
00.918,2.836760072,,,
00.920,2.900112387,,,
00.922,2.786078219,,,
00.924,2.824089608,,,
00.926,2.824089608,,,
00.928,2.596021273,,,
00.930,2.481987105,,,
00.932,2.469316642,,,
00.934,2.507328031,,,
00.936,2.570680346,,,
00.938,2.646703125,,,
00.940,2.494657568,,,
00.942,2.862100998,,,
00.944,2.976135166,,,
00.946,3.001476092,,,
00.948,2.786078219,,,
00.950,2.596021273,,,
00.952,2.596021273,,,
00.954,2.519998494,,,
00.956,2.672044051,,,
00.958,2.938123776,,,
00.960,2.811419145,,,
00.962,3.318237669,,,
00.964,3.343578596,,,
00.966,3.216873965,,,
00.968,3.039487481,,,
00.970,2.938123776,,,
00.972,2.988805629,,,
00.974,2.824089608,,,
00.976,2.900112387,,,
00.978,2.988805629,,,
00.980,3.102839797,,,
00.982,3.242214891,,,
00.984,3.191533038,,,
00.986,3.153521649,,,
00.988,3.001476092,,,
00.990,2.836760072,,,
00.992,2.798748682,,,
00.994,2.976135166,,,
00.996,2.773407756,,,
00.998,2.74806683,,,
01.000,2.976135166,,,
01.002,3.039487481,,,
01.004,3.07749887,,,
01.006,3.140851186,,,
01.008,2.874771461,,,
01.010,2.824089608,,,
01.012,2.710055441,,,
01.014,2.431305252,,,
01.016,2.519998494,,,
01.018,2.988805629,,,
01.020,3.052157944,,,
01.022,3.052157944,,,
01.024,2.91278285,,,
01.026,2.684714514,,,
01.028,2.532668957,,,
01.030,2.659373588,,,
01.032,2.58335081,,,
01.034,2.418634789,,,
01.036,2.152555064,,,
01.038,2.570680346,,,
01.040,2.722725904,,,
01.042,2.710055441,,,
01.044,2.608691736,,,
01.046,2.58335081,,,
01.048,2.418634789,,,
01.050,2.228577843,,,
01.052,2.038520896,,,
01.054,2.063861822,,,
01.056,2.317271084,,,
01.058,2.431305252,,,
01.060,2.367952937,,,
01.062,2.431305252,,,
01.064,2.456646178,,,
01.066,2.405964326,,,
01.068,2.114543675,,,
01.070,2.139884601,,,
01.072,2.203236916,,,
01.074,2.17789599,,,
01.076,2.253918769,,,
01.078,2.367952937,,,
01.080,2.329941547,,,
01.082,2.329941547,,,
01.084,2.367952937,,,
01.086,2.3806234,,,
01.088,2.342612011,,,
01.090,2.355282474,,,
01.092,2.291930158,,,
01.094,2.304600621,,,
01.096,2.279259695,,,
01.098,2.54533942,,,
01.100,2.443975715,,,
01.102,2.443975715,,,
01.104,2.3806234,,,
01.106,2.253918769,,,
01.108,2.266589232,,,
01.110,2.17789599,,,
01.112,1.949827654,,,
01.114,2.21590738,,,
01.116,2.139884601,,,
01.118,2.266589232,,,
01.120,2.431305252,,,
01.122,2.54533942,,,
01.124,2.329941547,,,
01.126,2.241248306,,,
01.128,2.329941547,,,
01.130,2.519998494,,,
01.132,2.17789599,,,
01.134,2.21590738,,,
01.136,2.241248306,,,
01.138,2.329941547,,,
01.140,2.54533942,,,
01.142,2.558009883,,,
01.144,2.418634789,,,
01.146,2.114543675,,,
01.148,2.317271084,,,
01.150,2.342612011,,,
01.152,2.228577843,,,
01.154,2.114543675,,,
01.156,2.152555064,,,
01.158,2.469316642,,,
01.160,2.659373588,,,
01.162,2.481987105,,,
01.164,2.469316642,,,
01.166,2.393293863,,,
01.168,2.393293863,,,
01.170,2.456646178,,,
01.172,2.266589232,,,
01.174,2.203236916,,,
01.176,2.418634789,,,
01.178,2.494657568,,,
01.180,2.507328031,,,
01.182,2.456646178,,,
01.184,2.279259695,,,
01.186,2.266589232,,,
01.188,2.405964326,,,
01.190,2.17789599,,,
01.192,2.063861822,,,
01.194,2.190566453,,,
01.196,2.291930158,,,
01.198,2.558009883,,,
01.200,2.634032662,,,
01.202,2.596021273,,,
01.204,2.456646178,,,
01.206,2.279259695,,,
01.208,2.228577843,,,
01.210,2.114543675,,,
01.212,2.165225527,,,
01.214,2.456646178,,,
01.216,2.469316642,,,
01.218,2.519998494,,,
01.220,2.481987105,,,
01.222,2.431305252,,,
01.224,2.241248306,,,
01.226,2.139884601,,,
01.228,2.253918769,,,
01.230,2.025850433,,,
01.232,2.000509507,,,
